iter	Logloss
144	0.01571456622
145	0.01565523446
146	0.01555705882
147	0.0153880718
148	0.01531576605
149	0.01527209065
150	0.01520613673
151	0.01503771521
152	0.01497681807
153	0.01482276933
154	0.01466700731
155	0.01450268327
156	0.01437681307
157	0.01432309085
158	0.01423138257
159	0.01406518369
160	0.01393078098
161	0.01390467274
162	0.01389315002
163	0.01385568639
164	0.01378070043
165	0.01369295769
166	0.01366188365
167	0.01355457023
168	0.01348926763
169	0.01342955731
170	0.01337009834
171	0.01324753416
172	0.01322228953
173	0.0131719795
174	0.01304679264
175	0.01288646507
176	0.01287773514
177	0.01282656753
178	0.01277873798
179	0.01266375452
180	0.01256479608
181	0.01245990499
182	0.01240739671
183	0.01235287657
184	0.01228492123
185	0.01224229397
186	0.01220086878
187	0.0121656779
188	0.01212755043
189	0.01200114383
190	0.01189879195
191	0.01185661694
192	0.01184411334
193	0.01178239189
194	0.01170455483
195	0.01162634114
196	0.01159740915
197	0.01151949034
198	0.01147468241
199	0.01143093209
200	0.01135696346
201	0.01133364362
202	0.01126183463
203	0.01122496528
204	0.01116040893
205	0.01113125523
206	0.01107289588
207	0.01103968605
208	0.01097701619
209	0.01094688019
210	0.01089406135
211	0.01087154205
212	0.01075953384
213	0.01071426093
214	0.01066694247
215	0.01063856889
216	0.01056737184
217	0.01053249422
218	0.01050417866
219	0.01043542896
220	0.010406218
221	0.01034136922
222	0.0102985254
223	0.01025933131
224	0.01023213689
225	0.01018797486
226	0.0101427274
227	0.01011146949
228	0.01007801401
229	0.01002789735
230	0.00999309355
231	0.009960968939
232	0.009906590022
233	0.009861936443
234	0.009836132758
235	0.009807030601
236	0.0097529897
237	0.009696357703
238	0.009661104232
239	0.009620775924
240	0.009586982164
241	0.009516330675
242	0.009464410549
243	0.009426870249
244	0.009351924428
245	0.00929503029
246	0.00926132764
247	0.009233366408
248	0.009203763397
249	0.009178560994
250	0.009158096356
251	0.009107467319
252	0.009050900488
253	0.009022405142
254	0.008979459395
255	0.008917045076
256	0.008884347879
257	0.008835153181
258	0.008786826144
259	0.008750128809
260	0.008703904133
261	0.008678476485
262	0.008647127377
263	0.008641275438
264	0.008612429864
265	0.008589239224
266	0.008518622665
267	0.008504251743
268	0.008482569205
269	0.008458582103
270	0.008446717019
271	0.008412436668
272	0.008383589781
273	0.008358180255
274	0.008334259395
275	0.008296673875
276	0.008280245625
277	0.008225681877
278	0.008199796282
279	0.008169582043
280	0.008125848797
281	0.008113979088
282	0.00808710939
283	0.008075307603
284	0.008050732489
285	0.008016000481
286	0.008000622368
287	0.007980166494
288	0.007950891006
289	0.007916523774
290	0.007874014929
291	0.007845253495
292	0.007808652768
293	0.007739814921
294	0.007708445953
295	0.007667182378
296	0.007639883743
297	0.007610747605
298	0.007596525055
299	0.007544691105
300	0.007511559884
301	0.00748608987
302	0.007466383011
303	0.00743640482
304	0.007402707113
305	0.007365938181
306	0.007330987137
307	0.007327653584
308	0.007277271959
309	0.007263913372
310	0.007237736933
311	0.0071954819
312	0.007164982954
313	0.007144333159
314	0.007121025339
315	0.007090416017
316	0.007078598365
317	0.007058954877
318	0.00703480765
319	0.00699736524
320	0.006973694671
321	0.006959422545
322	0.00694605387
323	0.006931891583
324	0.006902420232
325	0.00687644886
326	0.006848700199
327	0.006835959978
328	0.006812510018
329	0.006793000138
330	0.006730123831
331	0.006715280701
332	0.006690218052
333	0.006669127925
334	0.006638448745
335	0.006614785356
336	0.006598469991
337	0.006595485223
338	0.006592078202
339	0.006556991513
340	0.006539231577
341	0.00651483961
342	0.006482179736
343	0.006455220351
344	0.006435047149
345	0.006404309498
346	0.00639649675
347	0.006382191121
348	0.006353819961
349	0.006329632616
350	0.006315161499
351	0.006283417936
352	0.006264900999
353	0.006228511241
354	0.006212851767
355	0.006190899679
356	0.006169331331
357	0.006147172437
358	0.00612343411
359	0.006103871455
360	0.006093482844
361	0.006072276045
362	0.006056841113
363	0.006031911802
364	0.006023655409
365	0.006008134506
366	0.005997984629
367	0.005960790929
368	0.005931235684
369	0.005875574442
370	0.005870921103
371	0.005843653633
372	0.005821958633
373	0.005812385194
374	0.005777832369
375	0.005768642623
376	0.005749352571
377	0.005734804377
378	0.005696113814
379	0.005664695629
380	0.005657102338
381	0.005647065725
382	0.005640003927
383	0.005618698477
384	0.0056099308
385	0.005604559759
386	0.005590610343
387	0.005585710801
388	0.005576548327
389	0.005553225161
390	0.005535924399
391	0.00551085479
392	0.005493385556
393	0.00547795832
394	0.005456898764
395	0.005442480758
396	0.00543365456
397	0.005410493679
398	0.005405443138
399	0.005403036037
400	0.00538218747
401	0.005333390249
402	0.005321251063
403	0.005290353912
404	0.005280445283
405	0.005264515999
406	0.005246329119
407	0.005212057224
408	0.005180949175
409	0.005158822793
410	0.005151672409
411	0.005133374696
412	0.005115758292
413	0.005100542402
414	0.005086198436
415	0.005066919968
416	0.005036959756
417	0.005005837512
418	0.00497199704
419	0.004961899547
420	0.004942493013
421	0.004920434813
422	0.004902273701
423	0.004888365076
424	0.00487215899
425	0.004863467319
426	0.004855178529
427	0.004839985607
428	0.004827453122
429	0.004814357369
430	0.004793957689
431	0.004784652844
432	0.004776887101
433	0.00476540422
434	0.004751574291
435	0.004732259949
436	0.004703123047
437	0.004682198181
438	0.004676050425
439	0.004671751847
440	0.004655963256
441	0.004639425915
442	0.004621289186
443	0.004606588459
444	0.004582332566
445	0.004579115694
446	0.004572084197
447	0.004563480103
448	0.004548125317
449	0.004535119917
450	0.004523881781
451	0.004513425876
452	0.004509563505
453	0.004504992796
454	0.004495292863
455	0.004484707574
456	0.004473026244
457	0.004454845521
458	0.004435060712
459	0.004428000748
460	0.004411077158
461	0.004404951997
462	0.004394236482
463	0.004381355136
464	0.004373292043
465	0.004363266
466	0.00434630112
467	0.004338188161
468	0.004315214497
469	0.004305837949
470	0.004279405543
471	0.004267553726
472	0.004258673622
473	0.004251054445
474	0.004247896686
475	0.00423450129
476	0.004227447582
477	0.004215534187
478	0.004204552652
479	0.004198680114
480	0.00419101718
481	0.004186435479
482	0.004177749782
483	0.004177745309
484	0.004164077361
485	0.00414878589
486	0.004138000491
487	0.004130976306
488	0.004126114777
489	0.004122259518
490	0.004093919239
491	0.004081835753
492	0.004075853382
493	0.004070357851
494	0.004066963045
495	0.004059306147
496	0.004056641657
497	0.004052760839
498	0.004033884831
499	0.004027385635
500	0.004021715832
501	0.004014764691
502	0.004011360668
503	0.003992484305
504	0.003981980154
505	0.003973065976
506	0.003958925098
507	0.003949156656
508	0.00394496263
509	0.003928889931
510	0.003923304751
511	0.003913535975
512	0.003908974689
513	0.003903786053
514	0.003894272651
515	0.003892307657
516	0.003883605576
517	0.003871821746
518	0.0038643489
519	0.003860388678
520	0.003850603204
521	0.00384528299
522	0.003839633658
523	0.003833000559
524	0.003826870428
525	0.003818156342
526	0.003806592131
527	0.00379313763
528	0.003773676633
529	0.003760672086
530	0.003756326905
531	0.003748830107
532	0.003748800854
533	0.003736332114
534	0.003732012668
535	0.00372480495
536	0.003714560152
537	0.003703047648
538	0.003698712711
539	0.003694937282
540	0.003674537997
541	0.003671557943
542	0.003658927179
543	0.003654114887
544	0.003644911734
545	0.003644928308
546	0.003635249666
547	0.003629711539
548	0.003621114893
549	0.003617955832
550	0.003613916863
551	0.003608172346
552	0.003603949306
553	0.003599154791
554	0.003592091524
555	0.003586537293
556	0.003582901849
557	0.003576925925
558	0.003559138139
559	0.003555565703
560	0.003553607504
561	0.003549046203
562	0.003540570765
563	0.003517592082
564	0.003504646827
565	0.003487713122
566	0.003485627484
567	0.00347742028
568	0.003467425147
569	0.003463768557
570	0.003459933613
571	0.003446121568
572	0.003435427465
573	0.003432100401
574	0.003424384586
575	0.003415220588
576	0.003412238185
577	0.003405524594
578	0.003402307995
579	0.003398980707
580	0.003389943203
581	0.003381832299
582	0.003379057798
583	0.003379067006
584	0.00337610363
585	0.003372781052
586	0.003370135788
587	0.003367375245
588	0.003362845727
589	0.003359983452
590	0.00335764796
591	0.003353825794
592	0.003347631956
593	0.0033444403
594	0.003341763999
595	0.003320680455
596	0.003305443375
597	0.003299100866
598	0.0032930753
599	0.003290541933
600	0.003280448739
601	0.003277629727
602	0.003273612543
603	0.003270162814
604	0.00326737845
605	0.003256176778
606	0.003254328269
607	0.003251872094
608	0.003248970547
609	0.003246587523
610	0.003239598829
611	0.003222139968
612	0.003219913731
613	0.003217130833
614	0.003209677502
615	0.003206873288
616	0.003199042751
617	0.003195949556
618	0.003189325574
619	0.003180706274
620	0.003180698433
621	0.003170475935
622	0.003168249437
623	0.00316174458
624	0.003155875724
625	0.003142350244
626	0.003139646718
627	0.00312976925
628	0.00312974137
629	0.003123960096
630	0.003121741795
631	0.003109930916
632	0.003106039365
633	0.003099849523
634	0.003097125544
635	0.003094945679
636	0.00309232844
637	0.003085714513
638	0.003083585691
639	0.003080068553
640	0.003076667679
641	0.00307475314
642	0.003072485402
643	0.003070497677
644	0.003063655286
645	0.003058659479
646	0.003056771123
647	0.003052181334
648	0.003050258646
649	0.003038364267
650	0.003031576815
651	0.003025633151
652	0.003019228602
653	0.003013258411
654	0.003004171601
655	0.003002385121
656	0.00299444966
657	0.002986254232
658	0.002983596116
659	0.00297764234
660	0.002971950316
661	0.00297016919
662	0.002968201101
663	0.002966404213
664	0.002964576608
665	0.002962820953
666	0.002954998034
667	0.002950101967
668	0.002948260924
669	0.002946137505
670	0.002943805339
671	0.002941481318
672	0.002939704887
673	0.002935672112
674	0.002932739147
675	0.002931021842
676	0.002925387585
677	0.002919313278
678	0.002913744733
679	0.002903998081
680	0.00290398026
681	0.00290085286
682	0.002898424751
683	0.0028965238
684	0.002894954805
685	0.002892797735
686	0.002890501603
687	0.002885701446
688	0.002883668727
689	0.002880459248
690	0.002877312652
691	0.002875742414
692	0.002874192185
693	0.002872528183
694	0.002869440846
695	0.002863757832
696	0.002854529946
697	0.002851707643
698	0.00285027707
699	0.002843487068
700	0.00284070646
701	0.002838873911
702	0.002837154013
703	0.002829819015
704	0.002826684145
705	0.002821017116
706	0.002820996327
707	0.00281209888
708	0.002802970301
709	0.002797663658
710	0.002795522227
711	0.002792089931
712	0.002786680985
713	0.002781569468
714	0.002778872908
715	0.002770566158
716	0.002768609492
717	0.002763629925
718	0.002762256521
719	0.002757227787
720	0.002750264149
721	0.002747614352
722	0.002745047102
723	0.002740464385
724	0.002737718728
725	0.002735243558
726	0.002733642498
727	0.002726419286
728	0.002723893905
729	0.002719501319
730	0.002713496315
731	0.002708477492
732	0.002703575807
733	0.00270131698
734	0.002700025781
735	0.002685348287
736	0.002677438527
737	0.002670708547
738	0.002666098757
739	0.002663673161
740	0.002659152345
741	0.002659136799
742	0.002654233266
743	0.002654223748
744	0.002651844081
745	0.002650571097
746	0.002649180092
747	0.002644721407
748	0.002643148903
749	0.002641141865
750	0.002636388128
751	0.002632008758
752	0.002630728025
753	0.00262932443
754	0.002623025168
755	0.002623028839
756	0.00261416247
757	0.002612646641
758	0.002612656225
759	0.002611342513
760	0.002610168588
761	0.002605842284
762	0.002604676564
763	0.002600471514
764	0.002587057023
765	0.002584921265
766	0.002583795421
767	0.002570665692
768	0.002557887713
769	0.002557872269
770	0.002556467701
771	0.002547739533
772	0.002546625567
773	0.002542480309
774	0.00254133388
775	0.002535163153
776	0.002535161364
777	0.002529110254
778	0.002529113223
779	0.002522940655
780	0.002521555866
781	0.002520243224
782	0.002519153808
783	0.002513078179
784	0.002513053855
785	0.002504713932
786	0.002500320379
787	0.002492799874
788	0.002492793723
789	0.002491577153
790	0.002487552501
791	0.002481744942
792	0.002479781945
793	0.002478630087
794	0.00247757567
795	0.002473630936
796	0.002467889981
797	0.002465047123
798	0.002460380122
799	0.002456527073
800	0.00245547158
801	0.002449826246
802	0.00244982483
803	0.002441840331
804	0.002439903548
805	0.002438828261
806	0.002436939087
807	0.002433158088
808	0.002433166128
809	0.002431319042
810	0.002423589139
811	0.002422581939
812	0.002418895534
813	0.002413759778
814	0.002413759778
815	0.002406114118
816	0.002400659808
817	0.00239957503
818	0.002397789689
819	0.002392320888
820	0.002388261897
821	0.002387052677
822	0.002383390234
823	0.002379794165
824	0.002378059348
825	0.002373392192
826	0.002372305969
827	0.002370601159
828	0.002368927245
829	0.002365384756
830	0.002364451258
831	0.002356629526
832	0.002355564404
833	0.002350302349
834	0.002346773553
835	0.00234588555
836	0.002340121091
837	0.002338522479
838	0.002335030556
839	0.002334181883
840	0.002332596112
841	0.002325057533
842	0.002319868673
843	0.002316491345
844	0.002313193302
845	0.002311601182
846	0.002305980514
847	0.002304449164
848	0.002303457498
849	0.00230277184
850	0.002299476512
851	0.002298611206
852	0.002297567647
853	0.002292985186
854	0.002288635572
855	0.002287616215
856	0.002286590749
857	0.00228026849
858	0.002275800807
859	0.002272310698
860	0.002269012361
861	0.00226407781
862	0.002256968681
863	0.00225591623
864	0.002249525995
865	0.002246173209
866	0.002246165538
867	0.002241227461
868	0.00224024508
869	0.002237076633
870	0.002231803124
871	0.002228495143
872	0.002227563114
873	0.002226129266
874	0.002225320091
875	0.002221008311
876	0.0022174157
877	0.00221679974
878	0.002211835288
879	0.002210408948
880	0.002205648084
881	0.002202570961
882	0.0022000584
883	0.002199144464
884	0.002194489752
885	0.00219097497
886	0.002189575371
887	0.00218957401
888	0.002188892414
889	0.002188899219
890	0.002187953376
891	0.002187955631
892	0.002183333555
893	0.002183331651
894	0.002182402804
895	0.002176213033
896	0.002172248868
897	0.002168774527
898	0.002165315742
899	0.002165315342
900	0.002164387362
901	0.00216361831
902	0.0021592092
903	0.002154785763
904	0.002151766484
905	0.002150891736
906	0.002145065336
907	0.002139390009
908	0.002139390009
909	0.00213847653
910	0.002132236708
911	0.002126129781
912	0.002124816342
913	0.002123566616
914	0.002119877697
915	0.002115594698
916	0.00210962825
917	0.002105348903
918	0.002102398936
919	0.002102389003
920	0.002102057704
921	0.002099732085
922	0.00209384133
923	0.002090339952
924	0.002090357381
925	0.002089089711
926	0.002087835014
927	0.002085048968
928	0.002082264426
929	0.002081046444
930	0.002074681731
931	0.00207346866
932	0.002072758761
933	0.002072051347
934	0.002069373608
935	0.002063155569
936	0.002063155569
937	0.002062338312
938	0.002058188049
939	0.002057009447
940	0.00205148496
941	0.00205148575
942	0.002050660779
943	0.002050662912
944	0.002049857132
945	0.002049107213
946	0.002044868005
947	0.0020447398
948	0.00204447971
949	0.002043317489
950	0.002042152378
951	0.002038079392
952	0.002034951768
953	0.002034295851
954	0.002033657081
955	0.002030974338
956	0.002026939117
957	0.002026179256
958	0.002025508747
959	0.002024387676
960	0.002023300417
961	0.002020684825
962	0.002020674904
963	0.002017243546
964	0.002014655023
965	0.002008658004
966	0.002007881339
967	0.002002027322
968	0.002001929168
969	0.002001154164
970	0.002000086308
971	0.001999316725
972	0.001995404137
973	0.001992126289
974	0.001991064748
975	0.001986857928
976	0.001986831551
977	0.001985761344
978	0.001981912291
979	0.001975316686
980	0.001972693882
981	0.001968551056
982	0.001962918565
983	0.001959175542
984	0.001959157106
985	0.001958438071
986	0.001953092996
987	0.001949074513
988	0.001948426592
989	0.001948425276
990	0.001947966303
991	0.001943924944
992	0.001943834498
993	0.001943547521
994	0.001942832969
995	0.001941833555
996	0.001941244251
997	0.00193790898
998	0.001934205771
999	0.001934214393
